document_idx,topic,probability,date,macro_theme
20259,0,1.0,2023-05-16 23:55:00,Legal and Regulatory Affairs
20260,0,0.7313237174908364,2023-05-17 00:03:00,Market and Financial Services
20261,2,1.0,2023-05-17 01:00:00,NFTs and Digital Collectibles
20262,1,0.867683166311428,2023-05-17 01:07:00,Legal and Regulatory Affairs
20263,0,1.0,2023-05-17 01:45:00,NFTs and Digital Collectibles
20264,0,0.8449712045181299,2023-05-17 03:03:00,NFTs and Digital Collectibles
20265,0,0.3344078607142126,2023-05-17 03:55:00,Legal and Regulatory Affairs
20266,0,1.0,2023-05-17 03:59:00,Technology and Innovation
20267,0,1.0,2023-05-17 04:19:00,Market and Financial Services
20268,0,0.3853836522567806,2023-05-17 04:27:00,Security and Fraud
20269,6,0.8751432480440396,2023-05-17 04:54:00,Technology and Innovation
20270,0,1.0,2023-05-17 06:02:00,Technology and Innovation
20271,0,0.7977080259168532,2023-05-17 07:00:00,Technology and Innovation
20272,-1,0.0,2023-05-17 07:57:00,Market and Financial Services
20273,1,1.0,2023-05-17 08:27:00,Legal and Regulatory Affairs
20274,-1,0.0,2023-05-17 08:27:00,Legal and Regulatory Affairs
20275,-1,0.0,2023-05-17 09:02:00,Technology and Innovation
20276,-1,0.0,2023-05-17 09:08:00,NFTs and Digital Collectibles
20277,0,1.0,2023-05-17 09:22:00,Security and Fraud
20278,0,1.0,2023-05-17 09:35:00,Market and Financial Services
20279,0,0.9449273991274748,2023-05-17 09:45:00,NFTs and Digital Collectibles
20280,0,0.7834248655318053,2023-05-17 09:46:00,Legal and Regulatory Affairs
20281,0,1.0,2023-05-17 10:49:00,Market and Financial Services
20282,0,1.0,2023-05-17 10:56:00,Market and Financial Services
20283,3,1.0,2023-05-17 12:08:00,Legal and Regulatory Affairs
20284,0,1.0,2023-05-17 12:38:00,Technology and Innovation
20285,-1,0.0,2023-05-17 13:00:00,Market and Financial Services
20286,0,0.8222547441475063,2023-05-17 13:00:00,Market and Financial Services
20287,0,1.0,2023-05-17 13:00:00,Technology and Innovation
20288,0,1.0,2023-05-17 13:08:00,Technology and Innovation
20289,0,1.0,2023-05-17 13:37:00,Security and Fraud
20290,0,1.0,2023-05-17 14:06:00,NFTs and Digital Collectibles
20291,0,1.0,2023-05-17 14:19:00,NFTs and Digital Collectibles
20292,-1,0.0,2023-05-17 14:20:00,Market and Financial Services
20293,0,1.0,2023-05-17 14:40:00,Technology and Innovation
20294,0,1.0,2023-05-17 14:54:00,NFTs and Digital Collectibles
20295,0,1.0,2023-05-17 14:58:00,Market and Financial Services
20296,0,1.0,2023-05-17 15:00:00,Technology and Innovation
20297,0,1.0,2023-05-17 15:27:00,Technology and Innovation
20298,0,1.0,2023-05-17 16:01:00,Technology and Innovation
20299,-1,0.0,2023-05-17 16:38:00,NFTs and Digital Collectibles
20300,0,1.0,2023-05-17 16:47:00,Market and Financial Services
20301,0,0.693142045264559,2023-05-17 16:47:00,Legal and Regulatory Affairs
20302,6,1.0,2023-05-17 16:58:00,Governance and Organizations
20303,0,0.4981031099895297,2023-05-17 17:00:00,Technology and Innovation
20304,0,1.0,2023-05-17 17:04:00,Legal and Regulatory Affairs
20305,0,0.9322313850777252,2023-05-17 17:31:00,NFTs and Digital Collectibles
20306,0,1.0,2023-05-17 18:00:00,Security and Fraud
20307,0,1.0,2023-05-17 18:05:00,Technology and Innovation
20308,0,1.0,2023-05-17 18:30:00,Security and Fraud
20309,-1,0.0,2023-05-17 18:30:00,Governance and Organizations
20310,0,0.6488594823039958,2023-05-17 19:00:00,NFTs and Digital Collectibles
20311,0,0.8921027284806929,2023-05-17 19:06:00,Market and Financial Services
20312,-1,0.0,2023-05-17 19:30:00,Market and Financial Services
20313,1,0.6702875811807822,2023-05-17 19:38:00,Legal and Regulatory Affairs
20314,0,1.0,2023-05-17 20:01:00,NFTs and Digital Collectibles
20315,0,0.4054035448583183,2023-05-17 20:30:00,Technology and Innovation
20316,0,1.0,2023-05-17 21:01:00,Market and Financial Services
20317,-1,0.0,2023-05-17 21:33:00,Market and Financial Services
20318,0,1.0,2023-05-17 21:51:00,Technology and Innovation
20319,0,1.0,2023-05-17 22:50:00,Technology and Innovation
20320,0,1.0,2023-05-17 22:53:00,Technology and Innovation
20321,0,1.0,2023-05-17 23:30:00,NFTs and Digital Collectibles
20322,0,0.9313172121046296,2023-05-17 23:47:00,NFTs and Digital Collectibles
20323,0,1.0,2023-05-18 01:00:00,Legal and Regulatory Affairs
20324,0,1.0,2023-05-18 01:00:00,Technology and Innovation
20325,0,1.0,2023-05-18 02:00:00,NFTs and Digital Collectibles
20326,0,1.0,2023-05-18 02:00:00,Technology and Innovation
20327,0,0.6885105418286128,2023-05-18 03:58:00,NFTs and Digital Collectibles
20328,0,1.0,2023-05-18 05:07:00,Technology and Innovation
20329,0,1.0,2023-05-18 06:09:00,NFTs and Digital Collectibles
20330,2,1.0,2023-05-18 07:00:00,NFTs and Digital Collectibles
20331,0,1.0,2023-05-18 07:42:00,Technology and Innovation
20332,-1,0.0,2023-05-18 08:26:00,Market and Financial Services
20333,0,1.0,2023-05-18 08:49:00,Security and Fraud
20334,0,1.0,2023-05-18 08:55:00,NFTs and Digital Collectibles
20335,0,1.0,2023-05-18 09:05:00,Legal and Regulatory Affairs
20336,-1,0.0,2023-05-18 09:20:00,Technology and Innovation
20337,0,0.5422082350848646,2023-05-18 09:50:00,Market and Financial Services
20338,-1,0.0,2023-05-18 10:35:00,Market and Financial Services
20339,-1,0.0,2023-05-18 11:00:00,Technology and Innovation
20340,-1,0.0,2023-05-18 11:14:00,Technology and Innovation
20341,0,1.0,2023-05-18 12:00:00,Technology and Innovation
20342,-1,0.0,2023-05-18 12:17:00,Technology and Innovation
20343,-1,0.0,2023-05-18 12:27:00,Market and Financial Services
20344,0,1.0,2023-05-18 12:42:00,Market and Financial Services
20345,0,1.0,2023-05-18 13:00:00,Legal and Regulatory Affairs
20346,0,1.0,2023-05-18 13:05:00,Technology and Innovation
20347,0,1.0,2023-05-18 13:07:00,Technology and Innovation
20348,-1,0.0,2023-05-18 13:08:00,NFTs and Digital Collectibles
20349,0,1.0,2023-05-18 13:28:00,NFTs and Digital Collectibles
20350,0,1.0,2023-05-18 13:31:00,Technology and Innovation
20351,2,0.575881564930848,2023-05-18 14:45:00,NFTs and Digital Collectibles
20352,0,1.0,2023-05-18 15:00:00,Technology and Innovation
20353,0,1.0,2023-05-18 15:36:00,Market and Financial Services
20354,2,1.0,2023-05-18 15:43:00,Legal and Regulatory Affairs
20355,2,0.6026694186492695,2023-05-18 16:15:00,Legal and Regulatory Affairs
20356,0,1.0,2023-05-18 16:33:00,NFTs and Digital Collectibles
20357,1,1.0,2023-05-18 16:42:00,Security and Fraud
20358,-1,0.0,2023-05-18 17:06:00,Technology and Innovation
20359,0,1.0,2023-05-18 17:44:00,Governance and Organizations
20360,0,1.0,2023-05-18 17:52:00,Legal and Regulatory Affairs
20361,-1,0.0,2023-05-18 18:00:00,Market and Financial Services
20362,-1,0.0,2023-05-18 18:21:00,Market and Financial Services
20363,0,1.0,2023-05-18 18:45:00,Technology and Innovation
20364,0,1.0,2023-05-18 18:50:00,Market and Financial Services
20365,0,0.9839744568984268,2023-05-18 19:00:00,Legal and Regulatory Affairs
20366,0,1.0,2023-05-18 19:29:00,Governance and Organizations
20367,5,1.0,2023-05-18 19:36:00,Market and Financial Services
20368,0,0.924001845298696,2023-05-18 19:36:00,NFTs and Digital Collectibles
20369,0,1.0,2023-05-18 19:45:00,NFTs and Digital Collectibles
20370,0,1.0,2023-05-18 19:55:00,Technology and Innovation
20371,0,1.0,2023-05-18 19:58:00,Technology and Innovation
20372,-1,0.0,2023-05-18 20:04:00,Market and Financial Services
20373,0,1.0,2023-05-18 20:25:00,Technology and Innovation
20374,0,0.6377344056613348,2023-05-18 20:34:00,Market and Financial Services
20375,0,0.7303002698172464,2023-05-18 20:55:00,NFTs and Digital Collectibles
20376,1,0.7784072863751207,2023-05-18 21:58:00,Legal and Regulatory Affairs
20377,1,1.0,2023-05-18 22:15:00,Legal and Regulatory Affairs
20378,1,0.2043636571439898,2023-05-18 23:41:00,Market and Financial Services
20379,0,0.7417860450189111,2023-05-19 00:00:00,NFTs and Digital Collectibles
20380,0,1.0,2023-05-19 01:00:00,Technology and Innovation
20381,0,1.0,2023-05-19 02:38:00,Technology and Innovation
20382,0,1.0,2023-05-19 06:28:00,Market and Financial Services
20383,-1,0.0,2023-05-19 07:00:00,Legal and Regulatory Affairs
20384,0,1.0,2023-05-19 07:38:00,Market and Financial Services
20385,1,1.0,2023-05-19 07:39:00,Technology and Innovation
20386,0,0.6104882999372759,2023-05-19 08:47:00,NFTs and Digital Collectibles
20387,0,1.0,2023-05-19 08:59:00,Market and Financial Services
20388,0,0.4248484755100479,2023-05-19 09:04:00,Technology and Innovation
20389,0,1.0,2023-05-19 09:21:00,Technology and Innovation
20390,0,1.0,2023-05-19 09:32:00,NFTs and Digital Collectibles
20391,0,1.0,2023-05-19 09:33:00,Legal and Regulatory Affairs
20392,-1,0.0,2023-05-19 10:00:00,Technology and Innovation
20393,0,1.0,2023-05-19 10:30:00,NFTs and Digital Collectibles
20394,0,1.0,2023-05-19 10:41:00,Market and Financial Services
20395,0,1.0,2023-05-19 10:41:00,Market and Financial Services
20396,0,1.0,2023-05-19 10:47:00,Technology and Innovation
20397,0,1.0,2023-05-19 10:52:00,Technology and Innovation
20398,-1,0.0,2023-05-19 11:25:00,Market and Financial Services
20399,0,0.7958995527675143,2023-05-19 11:34:00,Market and Financial Services
20400,0,0.9025458379287792,2023-05-19 11:58:00,Market and Financial Services
20401,-1,0.0,2023-05-19 12:20:00,Market and Financial Services
20402,0,1.0,2023-05-19 12:47:00,Market and Financial Services
20403,1,0.3616759569544851,2023-05-19 12:56:00,Market and Financial Services
20404,0,0.9135470474450196,2023-05-19 13:00:00,Legal and Regulatory Affairs
20405,1,0.7871226051273351,2023-05-19 13:03:00,Legal and Regulatory Affairs
20406,-1,0.0,2023-05-19 13:52:00,Market and Financial Services
20407,0,1.0,2023-05-19 14:29:00,Market and Financial Services
20408,0,1.0,2023-05-19 15:00:00,Technology and Innovation
20409,0,1.0,2023-05-19 15:08:00,Technology and Innovation
20410,0,0.9367133457998068,2023-05-19 15:40:00,Market and Financial Services
20411,0,1.0,2023-05-19 15:41:00,NFTs and Digital Collectibles
20412,-1,0.0,2023-05-19 15:51:00,Market and Financial Services
20413,0,1.0,2023-05-19 15:53:00,Market and Financial Services
20414,0,1.0,2023-05-19 16:00:00,Market and Financial Services
20415,0,1.0,2023-05-19 16:15:00,NFTs and Digital Collectibles
20416,0,1.0,2023-05-19 16:31:00,Market and Financial Services
20417,0,1.0,2023-05-19 16:39:00,NFTs and Digital Collectibles
20418,0,1.0,2023-05-19 16:55:00,Security and Fraud
20419,0,0.8654710318290769,2023-05-19 17:00:00,Technology and Innovation
20420,-1,0.0,2023-05-19 17:00:00,Market and Financial Services
20421,0,1.0,2023-05-19 17:03:00,Technology and Innovation
20422,0,1.0,2023-05-19 17:30:00,Legal and Regulatory Affairs
20423,0,1.0,2023-05-19 17:40:00,Legal and Regulatory Affairs
20424,-1,0.0,2023-05-19 18:00:00,Security and Fraud
20425,-1,0.0,2023-05-19 18:00:00,Market and Financial Services
20426,0,0.5338490642798435,2023-05-19 18:11:00,Technology and Innovation
20427,0,1.0,2023-05-19 18:24:00,Technology and Innovation
20428,0,0.974668848553048,2023-05-19 18:30:00,Legal and Regulatory Affairs
20429,0,1.0,2023-05-19 18:30:00,Legal and Regulatory Affairs
20430,0,1.0,2023-05-19 19:53:00,NFTs and Digital Collectibles
20431,1,0.6734322445738783,2023-05-19 20:00:00,Legal and Regulatory Affairs
20432,-1,0.0,2023-05-19 20:01:00,Technology and Innovation
20433,-1,0.0,2023-05-19 20:02:00,Security and Fraud
20434,-1,0.0,2023-05-19 20:21:00,Technology and Innovation
20435,-1,0.0,2023-05-19 20:30:00,Governance and Organizations
20436,0,1.0,2023-05-19 21:00:00,NFTs and Digital Collectibles
20437,0,1.0,2023-05-19 21:30:00,Legal and Regulatory Affairs
20438,0,1.0,2023-05-19 21:51:00,Market and Financial Services
20439,0,1.0,2023-05-19 22:37:00,Technology and Innovation
20440,-1,0.0,2023-05-19 22:41:00,NFTs and Digital Collectibles
20441,-1,0.0,2023-05-19 22:45:00,NFTs and Digital Collectibles
20442,-1,0.0,2023-05-19 23:43:00,Technology and Innovation
20443,0,1.0,2023-05-20 00:00:00,Technology and Innovation
20444,0,0.6319441792979561,2023-05-20 01:00:00,Legal and Regulatory Affairs
20445,-1,0.0,2023-05-20 01:02:00,Technology and Innovation
20446,0,1.0,2023-05-20 01:53:00,Market and Financial Services
20447,0,0.7429505990863191,2023-05-20 03:33:00,Technology and Innovation
20448,0,0.9139688158902723,2023-05-20 04:00:00,Market and Financial Services
20449,-1,0.0,2023-05-20 06:52:00,Governance and Organizations
20450,0,1.0,2023-05-20 09:19:00,Market and Financial Services
20451,0,1.0,2023-05-20 10:00:00,Technology and Innovation
20452,0,0.9358809719889466,2023-05-20 10:42:00,Market and Financial Services
20453,2,1.0,2023-05-20 10:45:00,NFTs and Digital Collectibles
20454,1,1.0,2023-05-20 11:38:00,Technology and Innovation
20455,1,1.0,2023-05-20 13:01:00,Legal and Regulatory Affairs
20456,0,1.0,2023-05-20 13:36:00,Market and Financial Services
20457,-1,0.0,2023-05-20 14:01:00,Market and Financial Services
20458,0,1.0,2023-05-20 14:24:00,Technology and Innovation
20459,0,1.0,2023-05-20 14:35:00,NFTs and Digital Collectibles
20460,0,1.0,2023-05-20 14:56:00,Technology and Innovation
20461,0,1.0,2023-05-20 15:13:00,NFTs and Digital Collectibles
20462,-1,0.0,2023-05-20 15:15:00,Market and Financial Services
20463,0,1.0,2023-05-20 15:26:00,NFTs and Digital Collectibles
20464,1,0.7313113318318734,2023-05-20 16:00:00,Legal and Regulatory Affairs
20465,0,0.8749825568781059,2023-05-20 16:03:00,Legal and Regulatory Affairs
20466,0,1.0,2023-05-20 17:57:00,NFTs and Digital Collectibles
20467,1,0.754740996385537,2023-05-20 18:50:00,Technology and Innovation
20468,0,1.0,2023-05-20 20:02:00,NFTs and Digital Collectibles
20469,0,0.7664193935339199,2023-05-20 20:13:00,Security and Fraud
20470,0,1.0,2023-05-20 21:46:00,NFTs and Digital Collectibles
20471,7,1.0,2023-05-21 03:26:00,Governance and Organizations
20472,-1,0.0,2023-05-21 03:30:00,Governance and Organizations
20473,0,1.0,2023-05-21 04:48:00,Technology and Innovation
20474,0,0.389831448942122,2023-05-21 06:20:00,Governance and Organizations
20475,-1,0.0,2023-05-21 06:49:00,Market and Financial Services
20476,-1,0.0,2023-05-21 06:57:00,Market and Financial Services
20477,0,0.9057566589210236,2023-05-21 08:20:00,NFTs and Digital Collectibles
20478,0,0.8850127903633735,2023-05-21 10:00:00,Technology and Innovation
20479,-1,0.0,2023-05-21 11:15:00,NFTs and Digital Collectibles
20480,0,1.0,2023-05-21 14:10:00,Technology and Innovation
20481,0,0.8119144302326784,2023-05-21 15:17:00,Technology and Innovation
20482,0,1.0,2023-05-21 15:52:00,Technology and Innovation
20483,-1,0.0,2023-05-21 16:01:00,Market and Financial Services
20484,-1,0.0,2023-05-21 17:03:00,Technology and Innovation
20485,0,0.948575009611136,2023-05-21 18:40:00,Market and Financial Services
20486,0,1.0,2023-05-21 18:53:00,NFTs and Digital Collectibles
20487,0,0.6599341140893983,2023-05-21 19:04:00,Technology and Innovation
20488,0,0.9920636576327604,2023-05-21 19:08:00,Technology and Innovation
20489,0,1.0,2023-05-21 19:59:00,Market and Financial Services
20490,0,1.0,2023-05-21 22:44:00,Security and Fraud
20491,-1,0.0,2023-05-22 00:00:00,Market and Financial Services
20492,-1,0.0,2023-05-22 00:00:00,Market and Financial Services
20493,-1,0.0,2023-05-22 00:00:00,Market and Financial Services
20494,-1,0.0,2023-05-22 00:00:00,Technology and Innovation
20495,-1,0.0,2023-05-22 00:00:00,Market and Financial Services
20496,0,1.0,2023-05-22 00:00:00,Market and Financial Services
20497,-1,0.0,2023-05-22 00:00:00,NFTs and Digital Collectibles
20498,0,1.0,2023-05-22 00:00:00,NFTs and Digital Collectibles
20499,0,0.7373106110941787,2023-05-22 00:00:00,Security and Fraud
20500,0,0.5920753619683826,2023-05-22 00:00:00,Technology and Innovation
20501,-1,0.0,2023-05-22 00:00:00,NFTs and Digital Collectibles
20502,0,0.7022801717746219,2023-05-22 00:47:00,Market and Financial Services
20503,0,1.0,2023-05-22 03:03:00,Security and Fraud
20504,1,1.0,2023-05-22 04:35:00,Technology and Innovation
20505,0,1.0,2023-05-22 05:57:00,Market and Financial Services
20506,0,1.0,2023-05-22 06:15:00,Governance and Organizations
20507,7,0.3406286468818415,2023-05-22 06:37:00,Governance and Organizations
20508,7,1.0,2023-05-22 06:57:00,Governance and Organizations
20509,0,0.9054458482307518,2023-05-22 07:00:00,Technology and Innovation
20510,0,1.0,2023-05-22 08:17:00,Legal and Regulatory Affairs
20511,0,1.0,2023-05-22 08:46:00,Market and Financial Services
20512,0,0.8426838429499474,2023-05-22 09:15:00,Legal and Regulatory Affairs
20513,0,1.0,2023-05-22 09:48:00,Legal and Regulatory Affairs
20514,3,0.4885999519910585,2023-05-22 09:55:00,Legal and Regulatory Affairs
20515,6,1.0,2023-05-22 09:58:00,NFTs and Digital Collectibles
20516,-1,0.0,2023-05-22 10:01:00,Market and Financial Services
20517,0,1.0,2023-05-22 10:01:00,NFTs and Digital Collectibles
20518,0,1.0,2023-05-22 10:15:00,Security and Fraud
20519,0,1.0,2023-05-22 10:19:00,Market and Financial Services
20520,0,1.0,2023-05-22 11:54:00,Market and Financial Services
20521,0,1.0,2023-05-22 12:01:00,Technology and Innovation
20522,-1,0.0,2023-05-22 12:01:00,Market and Financial Services
20523,-1,0.0,2023-05-22 13:01:00,Market and Financial Services
20524,0,1.0,2023-05-22 13:01:00,Technology and Innovation
20525,0,1.0,2023-05-22 13:01:00,Technology and Innovation
20526,0,1.0,2023-05-22 13:01:00,Technology and Innovation
20527,0,0.170511596777949,2023-05-22 13:06:00,Technology and Innovation
20528,-1,0.0,2023-05-22 13:33:00,Market and Financial Services
20529,0,1.0,2023-05-22 13:49:00,Market and Financial Services
20530,0,1.0,2023-05-22 13:50:00,Technology and Innovation
20531,-1,0.0,2023-05-22 14:17:00,Legal and Regulatory Affairs
20532,0,1.0,2023-05-22 14:25:00,Legal and Regulatory Affairs
20533,0,1.0,2023-05-22 15:00:00,Technology and Innovation
20534,0,1.0,2023-05-22 15:15:00,NFTs and Digital Collectibles
20535,6,1.0,2023-05-22 15:33:00,Market and Financial Services
20536,0,1.0,2023-05-22 15:38:00,Technology and Innovation
20537,-1,0.0,2023-05-22 15:47:00,NFTs and Digital Collectibles
20538,0,1.0,2023-05-22 15:50:00,Market and Financial Services
20539,0,1.0,2023-05-22 15:53:00,Technology and Innovation
20540,0,1.0,2023-05-22 15:57:00,Technology and Innovation
20541,0,1.0,2023-05-22 16:53:00,Market and Financial Services
20542,0,0.536311949401416,2023-05-22 17:33:00,Market and Financial Services
20543,0,0.8259431148886633,2023-05-22 17:51:00,Security and Fraud
20544,-1,0.0,2023-05-22 18:00:00,Legal and Regulatory Affairs
20545,0,1.0,2023-05-22 18:39:00,Technology and Innovation
20546,0,1.0,2023-05-22 19:00:00,NFTs and Digital Collectibles
20547,-1,0.0,2023-05-22 19:00:00,Market and Financial Services
20548,0,0.5526682249148356,2023-05-22 19:41:00,Technology and Innovation
20549,0,1.0,2023-05-22 20:30:00,Legal and Regulatory Affairs
20550,7,1.0,2023-05-22 21:21:00,Security and Fraud
20551,-1,0.0,2023-05-22 21:52:00,Legal and Regulatory Affairs
20552,-1,0.0,2023-05-22 22:58:00,Market and Financial Services
20553,0,1.0,2023-05-22 23:40:00,Market and Financial Services
20554,0,0.8400254518006,2023-05-22 23:44:00,NFTs and Digital Collectibles
